OrderID,Date,Customer,Product,Category,Price,Quantity,SalesRep,Region
1950,10-04-2023,Customer 950,Surface Pro,Sports,TBA,4,Emily Brown,Central
1951,12-20-2023,Customer 951,Surface Pro,Clothing,$155,9,Lisa Garcia,West
1951,05-02-2023,Customer 952,Samsung Galaxy S24,Home,TBA,10,Mike Davis,Central
1953,04-03-2024,Customer 953,Sony Wh-1000Xm5,Technology,"$1,469",2,Emily Brown,North
1954,02-01-2024,Customer 954,Dell Xps 13,Sports,"$1,738",4,Tbd,South
1955,09-09-2024,Customer 955,Coffee Maker,Clothing,TBA,7,Mike Davis,West
1956,TBA,Customer 956,Macbook Pro,Clothing,$365,1,Lisa Garcia,Central
1957,1-24-2024,Customer 957,Wacbook Pro,Clothing,"$1,875",3,Mike Davis,North
1958,TBA,Customer 958,Dell Xps 13,Electronics,$851,TBD,Jessica Martinez,Central
1959,04-06-2023,Customer 959,Xbox Series R,Clothing,$461,7,John Smith,North
1960,1-19-2023,Customer 960,Dell Dps 13,Technology,"$1,177",9,Lisa Garcia,North
1961,2-16-2023,Customer 961,Dell Xps 13,Sports,"$1,860",7,Emily Brown,East
1962,4-14-2024,Customer 962,Airpods Pro,Technology,$600,6,TBA,North
1963,10-22-2024,Customer 963,Sony Wh-1000Xm5,Electronics,TBA,2,Amanda Taylor,South
1964,25-11-2024,Customer 964,Airpods Pro,Electronics,TBA,10,TBA,West
1965,17-12-2024,Customer 965,Tesla Model 3,Clothing,TBA,9,Kevin Anderson,North
1965,10-27-2024,Customer 966,Adidas Ultmaboost,Home,TBA,1,Lisa Garcia,South
1967,5-26-2024,Customer 967,Sony Wh-1000Xm5,Sports,"$1,575",6,Lisa Garcia,West
1968,01-02-2023,Customer 968,Nike Air Max,Electronics,$786,8,Emily Brown,West
1969,16-06-2024,Customer 969,Samsung Galaxy S24,Clothing,$300,1,Mike Davis,West
1970,9-13-2024,Customer 970,Surface Pro,Clothing,TBA,8,John Smith,Central
1971,4-23-2024,Customer 971,Nintendo Switch,Clothqng,TBA,1,Mike Davis,West
1972,13-04-2024,Customer 972,Surface Pro,Sports,$486,4,Chris Wilson,North
1973,21-08-2024,Customer 973,Macbook Pro,Home,TBA,8,Sarah Johnson,West
1974,26-11-2023,Customer 974,Iphone 15,Clothing,"$1,822",8,Kevin Anderson,West
1975,30-12-2023,Customer 975,Canon Eos R5,Clothing,$91,4,Kevin Anderson,Central
1976,TBA,Customer 976,Blender Pro,Technology,"$1,580",10,TBA,North
1977,TBA,Customer 977,Yoga Mat,Technology,"$1,125",6,Kevin Anderson,East
1978,TBA,Customer 978,Canon Eos R5,Technology,TBA,5,Lisa Garcia,South
1979,TBA,Customer 979,Blender Pro,Technology,TBA,8,TBA,West
1980,TBA,Customer 980,Coffee Maker,Sports,TBA,3,Sarah Johnson,Central
1981,TBA,Customer 981,Airpods Pro,Technology,"$13,89",10,Emily Brown,East
1982,TBA,Customer 982,Fitness Tracker,Electronics,$146,7,John Smith,Central
1983,20-12-2023,Customer 983,Ipad Air,Electronics,"$1,272",3,David Lee,North
1984,12-20-2024,Customer 984,Sony Wh-1000Xm5,Sports,$399,#,TBA,North
1985,10-07-2024,Customer 985,Airpods Pro,Electronics,TBA,7,TBA,West
1986,9-22-2024,Customer 986,Nintendo Switch,Clothing,TBA,2,TBA,Central
1987,23-09-2023,Customer 987,Playstation 5,Sports,$126,2,Tbd,East
1988,TBA,Customer 988,Coffee Maker,Home,"$1,555",1,TBA,Central
1989,TBA,Customer 989,Sony Wh-1000Xm5,Home,"$1,571",10,Sarah Johnson,North
1990,9-30-2024,Customer 990,Blender Pro,Technodogy,TBA,10,TBA,South
1991,12-11-2024,Customer 991,Playstation 5,Technology,"$1,021",2,Mike Davis,Central
1992,21-05-2024,Customer 992,Macbook Pro,Technology,TBA,3,Mike Davis,North
1993,TBA,Customer 993,Nintendo Switch,Clothing,$218,3,Kevin Anderson,West
1994,31-10-2024,Customer 994,Blender Pro,Sports,"$1,405",4,TBA,Central
1995,06-10-2023,Customer 995,Surface Pro,Technology,$212,8,Jessica Martinez,West
1996,12-02-2023,Customer 996,Tesla Jodel 3,Home,"$1,881",10,Jessica Martinez,North
1997,09-01-2024,Customer 997,Levi'S Jeans,Tekhnology,TBA,9,TBA,West
1998,30-06-2023,Customer 998,Coffee Maker,Electronics,TBA,5,Kevin Anderson,South
1999,31-10-2023,Customer 999,Tesla Model 3,Home,"$1,313",2,TBA,North
2000,16-07-2024,Customer 1000,Xbox Series X,Clothing,"$1,952",7,Chris Wilson,North
